"name","dsID","region","period","value","is_number","source","units","last_updated","last_scraped","indID"
"Returned refugees by Country of Origin","unhcr-popstats","MKD","2008","70",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MKD","2009","87",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MKD","2010","158",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MKD","2011","248",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MKD","2012","43",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MKD","2013","84",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2000","7",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2001","7",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2003","162",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2004","68",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2005","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2006","16",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2007","61",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2008","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2009","24",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2010","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2011","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2012","176",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MLI","2013","16",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2003","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2004","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2005","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2006","32",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2007","9",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2008","99",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2009","212",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2010","213",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2011","86",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2012","128",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MNE","2013","94",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2003","4",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2004","71",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2005","40",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2006","6",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2007","314",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2008","557",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2009","16",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2010","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2011","5",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2012","8",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MOZ","2013","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2002","4",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2003","8",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2004","56",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2005","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2006","18",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2007","7",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2008","16",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2009","43",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2010","9",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2011","2",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2012","14",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MRT","2013","3897",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2001","10",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2003","14",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2004","25",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2005","49",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2006","59",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2007","15",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2008","100",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2009","211",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2010","131",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2011","66",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2012","84",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MWI","2013","70",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2000","75",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2001","6",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2002","6",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2003","5",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2004","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2005","3",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2006","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2007","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2008","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2009","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2010","14",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2011","143",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2012","175",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","MYS","2013","110",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2001","6",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2002","1128",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2003","9506",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2004","8881",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2005","2752",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2006","59",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2007","13",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2008","16",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2009","159",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NAM","2010","93",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NPL","2007","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NPL","2008","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NPL","2009","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NPL","2010","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NPL","2011","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NPL","2012","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NPL","2004","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NPL","2005","1",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","NPL","2006","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Origin","unhcr-popstats","CPV","2004","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.11.T6"
"Returned refugees by Country of Residence",NA,NA,NA,NA,NA,NA,"People",NA,NA,"CHD.O.PRO.12.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2010","401",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2011","464",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","ARM","2013","180",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2013","604",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2003","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2004","524",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2005","500",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2006","501",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2007","472",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2008","464",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2009","523",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2009","2078",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2010","2078",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AUT","2012","542",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2012","3585",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2003","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2004","30000",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2005","2300",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2006","2300",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2007","2078",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
"Stateless by Country of Origin","unhcr-popstats","AZE","2008","2078",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.18.T6"
